Ticker,Year,Quarter,Return,MarketCap,Sector
JBHT,2017,Q3,1.2083,12.19,Industrials
JBHT,2017,Q4,1.2628,12.74,Industrials
JBHT,2018,Q1,1.2549,12.66,Industrials
JBHT,2018,Q2,1.3172,13.29,Industrials
JBHT,2018,Q3,1.3102,13.22,Industrials
JBHT,2018,Q4,1.0027,10.12,Industrials
JBHT,2019,Q1,1.1149,11.25,Industrials
JBHT,2019,Q2,-0.9655,9.74,Industrials
JBHT,2019,Q3,1.1688,11.79,Industrials
JBHT,2019,Q4,1.2293,12.4,Industrials
JBHT,2020,Q1,-0.964,9.73,Industrials
JBHT,2020,Q2,1.2584,12.7,Industrials
JBHT,2020,Q3,1.3237,13.36,Industrials
JBHT,2020,Q4,1.4309,14.44,Industrials
JBHT,2021,Q1,1.7602,17.76,Industrials
JBHT,2021,Q2,1.6989,17.14,Industrials
JBHT,2021,Q3,1.7404,17.56,Industrials
JBHT,2021,Q4,2.129,21.48,Industrials
JKHY,2017,Q1,0.0,7.23,Technology
JKHY,2017,Q2,1.1125,8.04,Technology
JKHY,2017,Q3,1.0981,7.94,Technology
JKHY,2017,Q4,1.2418,8.98,Technology
JKHY,2018,Q1,1.2762,9.23,Technology
JKHY,2018,Q2,1.3917,10.06,Technology
JKHY,2018,Q3,1.7005,12.29,Technology
JKHY,2018,Q4,1.3507,9.76,Technology
JKHY,2019,Q1,1.4987,10.83,Technology
JKHY,2019,Q2,1.4529,10.5,Technology
JKHY,2019,Q3,1.5534,11.23,Technology
JKHY,2019,Q4,1.5459,11.17,Technology
JKHY,2020,Q1,1.6452,11.89,Technology
JKHY,2020,Q2,1.9509,14.1,Technology
JKHY,2020,Q3,1.7163,12.41,Technology
JKHY,2020,Q4,1.7047,12.32,Technology
JKHY,2021,Q1,1.5589,11.27,Technology
JKHY,2021,Q2,1.6739,12.1,Technology
JKHY,2021,Q3,1.6798,12.14,Technology
JKHY,2021,Q4,1.6822,12.16,Technology
J,2017,Q1,0.0,6.61,Industrials
J,2017,Q2,-0.9816,6.48,Industrials
J,2017,Q3,1.0692,7.06,Industrials
J,2017,Q4,1.2395,8.19,Industrials
J,2018,Q1,1.2697,8.39,Industrials
J,2018,Q2,1.3651,9.02,Industrials
J,2018,Q3,1.6469,10.88,Industrials
J,2018,Q4,1.2392,8.19,Industrials
J,2019,Q1,1.5748,10.4,Industrials
J,2019,Q2,1.7472,11.54,Industrials
J,2019,Q3,1.8471,12.2,Industrials
J,2019,Q4,1.8048,11.92,Industrials
J,2020,Q1,1.5025,9.92,Industrials
J,2020,Q2,1.6264,10.74,Industrials
J,2020,Q3,1.8728,12.37,Industrials
J,2021,Q1,2.144,14.16,Industrials
J,2021,Q2,2.5628,16.93,Industrials
J,2021,Q3,2.6201,17.31,Industrials
J,2021,Q4,2.6537,17.53,Industrials
JNJ,2017,Q1,0.0,313.52,Health Care
JNJ,2017,Q2,1.0718,336.03,Health Care
JNJ,2017,Q3,1.1382,356.86,Health Care
JNJ,2017,Q4,1.1238,352.32,Health Care
JNJ,2018,Q1,1.0656,334.09,Health Care
JNJ,2018,Q2,1.0402,326.11,Health Care
JNJ,2018,Q3,1.1955,374.81,Health Care
JNJ,2018,Q4,1.1212,351.53,Health Care
JNJ,2019,Q1,1.1772,369.08,Health Care
JNJ,2019,Q2,1.1744,368.2,Health Care
JNJ,2019,Q3,1.0857,340.39,Health Care
JNJ,2019,Q4,1.22,382.5,Health Care
JNJ,2020,Q1,1.1168,350.13,Health Care
JNJ,2020,Q2,1.1674,366.01,Health Care
JNJ,2020,Q3,1.2351,387.22,Health Care
JNJ,2021,Q1,1.3141,411.99,Health Care
JNJ,2021,Q2,1.3724,430.26,Health Care
JNJ,2021,Q3,1.4101,442.1,Health Care
JNJ,2021,Q4,1.3369,419.16,Health Care
JCI,2017,Q1,0.0,39.56,Industrials
JCI,2017,Q2,1.0253,40.56,Industrials
JCI,2017,Q3,-0.9466,37.45,Industrials
JCI,2017,Q4,-0.895,35.4,Industrials
JCI,2018,Q1,-0.7944,31.43,Industrials
JCI,2018,Q2,-0.7827,30.96,Industrials
JCI,2018,Q3,-0.8224,32.53,Industrials
JCI,2018,Q4,-0.6907,27.33,Industrials
JCI,2019,Q1,-0.8423,33.32,Industrials
JCI,2019,Q2,-0.9222,36.48,Industrials
JCI,2019,Q3,-0.8627,34.13,Industrials
JCI,2019,Q4,-0.7923,31.34,Industrials
JCI,2020,Q1,-0.5144,20.35,Industrials
JCI,2020,Q2,-0.6421,25.4,Industrials
JCI,2020,Q3,-0.7592,30.03,Industrials
JCI,2020,Q4,-0.8483,33.56,Industrials
JCI,2021,Q1,1.0817,42.79,Industrials
JCI,2021,Q2,1.2396,49.04,Industrials
JCI,2021,Q3,1.2197,48.25,Industrials
JCI,2021,Q4,1.4476,57.27,Industrials
JPM,2017,Q1,0.0,316.37,Financials
JPM,2017,Q2,1.0326,326.67,Financials
JPM,2017,Q3,1.0671,337.6,Financials
JPM,2017,Q4,1.1907,376.71,Financials
JPM,2018,Q1,1.1789,372.98,Financials
JPM,2018,Q2,1.1248,355.86,Financials
JPM,2018,Q3,1.2112,383.19,Financials
JPM,2018,Q4,1.0293,325.64,Financials
JPM,2019,Q1,1.0908,345.1,Financials
JPM,2019,Q2,1.168,369.53,Financials
JPM,2019,Q3,1.1898,376.43,Financials
JPM,2019,Q4,1.3839,437.81,Financials
JPM,2020,Q1,-0.881,278.71,Financials
JPM,2020,Q2,-0.9146,289.36,Financials
JPM,2020,Q3,-0.9366,296.3,Financials
JPM,2020,Q4,1.2369,391.34,Financials
JPM,2021,Q1,1.4789,467.88,Financials
JPM,2021,Q2,1.4929,472.31,Financials
JPM,2021,Q3,1.5521,491.05,Financials
JPM,2021,Q4,1.4902,471.46,Financials
JNPR,2017,Q1,0.0,10.6,Technology
JNPR,2017,Q2,1.0005,10.61,Technology
JNPR,2017,Q3,-0.9932,10.53,Technology
JNPR,2017,Q4,1.0058,10.66,Technology
JNPR,2018,Q1,-0.8068,8.55,Technology
JNPR,2018,Q2,-0.9028,9.57,Technology
JNPR,2018,Q3,-0.9772,10.36,Technology
JNPR,2018,Q4,-0.8768,9.29,Technology
JNPR,2019,Q1,-0.8932,9.47,Technology
JNPR,2019,Q2,-0.8798,9.33,Technology
JNPR,2019,Q3,-0.799,8.47,Technology
JNPR,2019,Q4,-0.7812,8.28,Technology
JNPR,2020,Q1,-0.5973,6.33,Technology
JNPR,2020,Q2,-0.7138,7.57,Technology
JNPR,2020,Q3,-0.6711,7.11,Technology
JNPR,2020,Q4,-0.698,7.4,Technology
JNPR,2021,Q1,-0.7797,8.27,Technology
JNPR,2021,Q2,-0.8372,8.88,Technology
JNPR,2021,Q3,-0.8411,8.92,Technology
JNPR,2021,Q4,1.0868,11.52,Technology
K,2017,Q1,0.0,25.49,Consumer Staples
K,2017,Q2,-0.9512,24.24,Consumer Staples
K,2017,Q3,-0.8443,21.52,Consumer Staples
K,2017,Q4,-0.9207,23.46,Consumer Staples
K,2018,Q1,-0.8569,21.84,Consumer Staples
K,2018,Q2,-0.9513,24.24,Consumer Staples
K,2018,Q3,-0.9533,24.3,Consumer Staples
K,2018,Q4,-0.7772,19.81,Consumer Staples
K,2019,Q1,-0.77,19.62,Consumer Staples
K,2019,Q2,-0.7147,18.21,Consumer Staples
K,2019,Q3,-0.8576,21.86,Consumer Staples
K,2019,Q4,-0.9253,23.58,Consumer Staples
K,2020,Q1,-0.798,20.34,Consumer Staples
K,2020,Q2,-0.8594,21.9,Consumer Staples
K,2020,Q3,-0.849,21.64,Consumer Staples
K,2021,Q1,-0.8294,21.14,Consumer Staples
K,2021,Q2,-0.854,21.76,Consumer Staples
K,2021,Q3,-0.8566,21.83,Consumer Staples
K,2021,Q4,-0.8546,21.78,Consumer Staples
KEY,2017,Q1,0.0,19.0,Financials
KEY,2017,Q2,1.0615,20.17,Financials
KEY,2017,Q3,1.0632,20.2,Financials
KEY,2017,Q4,1.1278,21.43,Financials
KEY,2018,Q1,1.0577,20.1,Financials
KEY,2018,Q2,1.0826,20.57,Financials
KEY,2018,Q3,1.0845,20.61,Financials
KEY,2018,Q4,-0.7924,15.06,Financials
KEY,2019,Q1,-0.8663,16.46,Financials
KEY,2019,Q2,-0.9382,17.83,Financials
KEY,2019,Q3,-0.928,17.63,Financials
KEY,2019,Q4,1.037,19.7,Financials
KEY,2020,Q1,-0.528,10.03,Financials
KEY,2020,Q2,-0.62,11.78,Financials
KEY,2020,Q3,-0.6077,11.55,Financials
KEY,2020,Q4,-0.836,15.88,Financials
KEY,2021,Q1,1.0147,19.28,Financials
KEY,2021,Q2,1.0448,19.85,Financials
KEY,2021,Q3,1.0724,20.38,Financials
KEY,2021,Q4,1.1236,21.35,Financials
KEYS,2017,Q1,0.0,6.34,Technology
KEYS,2017,Q2,1.0546,6.69,Technology
KEYS,2017,Q3,1.2203,7.74,Technology
KEYS,2017,Q4,1.3107,8.31,Technology
KEYS,2018,Q1,1.3782,8.74,Technology
KEYS,2018,Q2,1.5327,9.72,Technology
KEYS,2018,Q3,1.7202,10.9,Technology
KEYS,2018,Q4,1.6839,10.67,Technology
KEYS,2019,Q1,2.1836,13.84,Technology
KEYS,2019,Q2,2.5811,16.36,Technology
KEYS,2019,Q3,2.655,16.83,Technology
KEYS,2019,Q4,2.9769,18.87,Technology
KEYS,2020,Q1,2.7579,17.48,Technology
KEYS,2020,Q2,2.8547,18.1,Technology
KEYS,2020,Q3,2.9468,18.68,Technology
KEYS,2020,Q4,3.0937,19.61,Technology
KEYS,2021,Q1,4.1904,26.56,Technology
KEYS,2021,Q2,4.2128,26.7,Technology
KEYS,2021,Q3,4.7764,30.28,Technology
KEYS,2021,Q4,5.2262,33.13,Technology
KMB,2017,Q1,0.0,46.86,Consumer Staples
KMB,2017,Q2,-0.9764,45.76,Consumer Staples
KMB,2017,Q3,-0.8857,41.51,Consumer Staples
KMB,2017,Q4,-0.8908,41.74,Consumer Staples
KMB,2018,Q1,-0.7872,36.89,Consumer Staples
KMB,2018,Q2,-0.7841,36.74,Consumer Staples
KMB,2018,Q3,-0.8417,39.44,Consumer Staples
KMB,2018,Q4,-0.8389,39.31,Consumer Staples
KMB,2019,Q1,-0.902,42.27,Consumer Staples
KMB,2019,Q2,-0.9947,46.61,Consumer Staples
KMB,2019,Q3,1.0422,48.84,Consumer Staples
KMB,2019,Q4,1.0021,46.96,Consumer Staples
KMB,2020,Q1,-0.93,43.58,Consumer Staples
KMB,2020,Q2,1.0283,48.19,Consumer Staples
KMB,2020,Q3,1.0745,50.35,Consumer Staples
KMB,2020,Q4,-0.9745,45.67,Consumer Staples
KMB,2021,Q1,1.0017,46.94,Consumer Staples
KMB,2021,Q2,-0.9618,45.07,Consumer Staples
KMB,2021,Q3,-0.9516,44.59,Consumer Staples
KMB,2021,Q4,1.0272,48.14,Consumer Staples
KIM,2017,Q1,0.0,9.35,Real Estate
KIM,2017,Q2,-0.8312,7.77,Real Estate
KIM,2017,Q3,-0.8857,8.28,Real Estate
KIM,2017,Q4,-0.821,7.68,Real Estate
KIM,2018,Q1,-0.6334,5.92,Real Estate
KIM,2018,Q2,-0.7643,7.15,Real Estate
KIM,2018,Q3,-0.7316,6.84,Real Estate
KIM,2018,Q4,-0.6567,6.14,Real Estate
KIM,2019,Q1,-0.8154,7.63,Real Estate
KIM,2019,Q2,-0.8055,7.53,Real Estate
KIM,2019,Q3,-0.9373,8.77,Real Estate
KIM,2019,Q4,-0.9355,8.75,Real Estate
KIM,2020,Q1,-0.4443,4.16,Real Estate
KIM,2020,Q2,-0.5903,5.52,Real Estate
KIM,2020,Q3,-0.5177,4.84,Real Estate
KIM,2020,Q4,-0.6903,6.46,Real Estate
KIM,2021,Q1,-0.8631,8.07,Real Estate
KIM,2021,Q2,-0.9609,8.99,Real Estate
KIM,2021,Q3,1.2133,11.35,Real Estate
KIM,2021,Q4,1.6187,15.14,Real Estate
KMI,2017,Q1,0.0,48.48,Energy
KMI,2017,Q2,-0.8813,42.73,Energy
KMI,2017,Q3,-0.8826,42.79,Energy
KMI,2017,Q4,-0.8644,41.91,Energy
KMI,2018,Q1,-0.6783,32.88,Energy
KMI,2018,Q2,-0.8033,38.94,Energy
KMI,2018,Q3,-0.8269,40.09,Energy
KMI,2018,Q4,-0.7132,34.57,Energy
KMI,2019,Q1,-0.935,45.33,Energy
KMI,2019,Q2,-0.9742,47.23,Energy
KMI,2019,Q3,-0.9625,46.66,Energy
KMI,2019,Q4,-0.9891,47.95,Energy
KMI,2020,Q1,-0.6501,31.51,Energy
KMI,2020,Q2,-0.7075,34.3,Energy
KMI,2020,Q3,-0.5756,27.9,Energy
KMI,2020,Q4,-0.6384,30.95,Energy
KMI,2021,Q1,-0.7775,37.7,Energy
KMI,2021,Q2,-0.8517,41.29,Energy
KMI,2021,Q3,-0.7823,37.93,Energy
KMI,2021,Q4,-0.714,34.62,Energy
KLAC,2017,Q1,0.0,14.9,Technology
KLAC,2017,Q2,-0.9621,14.34,Technology
KLAC,2017,Q3,1.1155,16.62,Technology
KLAC,2017,Q4,1.1152,16.62,Technology
KLAC,2018,Q1,1.1042,16.45,Technology
KLAC,2018,Q2,1.0715,15.97,Technology
KLAC,2018,Q3,1.0495,15.64,Technology
KLAC,2018,Q4,-0.9137,13.62,Technology
KLAC,2019,Q1,1.2817,19.1,Technology
KLAC,2019,Q2,1.3113,19.54,Technology
KLAC,2019,Q3,1.698,25.3,Technology
KLAC,2019,Q4,1.8806,28.02,Technology
KLAC,2020,Q1,1.5054,22.43,Technology
KLAC,2020,Q2,2.0242,30.17,Technology
KLAC,2020,Q3,2.0188,30.08,Technology
KLAC,2020,Q4,2.6803,39.94,Technology
KLAC,2021,Q1,3.41,50.82,Technology
KLAC,2021,Q2,3.328,49.59,Technology
KLAC,2021,Q3,3.4194,50.96,Technology
KLAC,2021,Q4,4.3655,65.05,Technology
KHC,2017,Q1,0.0,110.52,Consumer Staples
KHC,2017,Q2,-0.9438,104.31,Consumer Staples
KHC,2017,Q3,-0.8547,94.46,Consumer Staples
KHC,2017,Q4,-0.8571,94.72,Consumer Staples
KHC,2018,Q1,-0.6625,73.21,Consumer Staples
KHC,2018,Q2,-0.6929,76.58,Consumer Staples
KHC,2018,Q3,-0.6079,67.18,Consumer Staples
KHC,2018,Q4,-0.481,53.16,Consumer Staples
KHC,2019,Q1,-0.3604,39.83,Consumer Staples
KHC,2019,Q2,-0.3427,37.87,Consumer Staples
KHC,2019,Q3,-0.3076,33.99,Consumer Staples
KHC,2019,Q4,-0.3493,38.61,Consumer Staples
KHC,2020,Q1,-0.268,29.62,Consumer Staples
KHC,2020,Q2,-0.3419,37.79,Consumer Staples
KHC,2020,Q3,-0.3224,35.63,Consumer Staples
KHC,2020,Q4,-0.3896,43.06,Consumer Staples
KHC,2021,Q1,-0.443,48.96,Consumer Staples
KHC,2021,Q2,-0.4507,49.8,Consumer Staples
KHC,2021,Q3,-0.4034,44.58,Consumer Staples
KHC,2021,Q4,-0.3927,43.4,Consumer Staples
KR,2017,Q1,0.0,30.99,Consumer Staples
KR,2017,Q2,-0.8621,26.72,Consumer Staples
KR,2017,Q3,-0.6799,21.07,Consumer Staples
KR,2017,Q4,-0.6153,19.07,Consumer Staples
KR,2018,Q1,-0.8284,25.67,Consumer Staples
KR,2018,Q2,-0.6662,20.65,Consumer Staples
KR,2018,Q3,-0.8062,24.99,Consumer Staples
KR,2018,Q4,-0.8072,25.02,Consumer Staples
KR,2019,Q1,-0.7228,22.4,Consumer Staples
KR,2019,Q2,-0.6108,18.93,Consumer Staples
KR,2019,Q3,-0.5849,18.13,Consumer Staples
KR,2019,Q4,-0.6992,21.67,Consumer Staples
KR,2020,Q1,-0.6908,21.41,Consumer Staples
KR,2020,Q2,-0.8147,25.25,Consumer Staples
KR,2020,Q3,-0.8873,27.5,Consumer Staples
KR,2020,Q4,-0.8263,25.61,Consumer Staples
KR,2021,Q1,-0.8275,25.65,Consumer Staples
KR,2021,Q2,-0.843,26.12,Consumer Staples
KR,2021,Q3,-0.8878,27.52,Consumer Staples
KR,2021,Q4,1.0305,31.94,Consumer Staples
LHX,2017,Q1,0.0,13.64,Industrials
LHX,2017,Q2,-0.9619,13.12,Industrials
LHX,2017,Q3,1.1496,15.68,Industrials
LHX,2017,Q4,1.2305,16.79,Industrials
LHX,2018,Q1,1.3998,19.1,Industrials
LHX,2018,Q2,1.2556,17.13,Industrials
LHX,2018,Q3,1.4569,19.87,Industrials
LHX,2018,Q4,1.1618,15.85,Industrials
LHX,2019,Q1,1.4113,19.25,Industrials
LHX,2019,Q2,1.5449,21.08,Industrials
LHX,2019,Q3,3.4045,46.44,Industrials
LHX,2019,Q4,3.1896,43.51,Industrials
LHX,2020,Q1,2.8433,38.79,Industrials
LHX,2020,Q2,2.7222,37.13,Industrials
LHX,2020,Q3,2.7074,36.93,Industrials
LHX,2021,Q1,2.9015,39.58,Industrials
LHX,2021,Q2,3.0853,42.09,Industrials
LHX,2021,Q3,3.2751,44.68,Industrials
LHX,2021,Q4,3.2097,43.79,Industrials
LH,2017,Q1,0.0,14.71,Health Care
LH,2017,Q2,1.0733,15.78,Health Care
LH,2017,Q3,1.0502,15.44,Health Care
LH,2017,Q4,1.1279,16.59,Health Care
LH,2018,Q1,1.111,16.34,Health Care
LH,2018,Q2,1.244,18.29,Health Care
LH,2018,Q3,1.1981,17.62,Health Care
LH,2018,Q4,-0.861,12.66,Health Care
LH,2019,Q1,1.0379,15.26,Health Care
LH,2019,Q2,1.1676,17.17,Health Care
LH,2019,Q3,1.115,16.4,Health Care
LH,2019,Q4,1.1182,16.44,Health Care
LH,2020,Q1,-0.8354,12.29,Health Care
LH,2020,Q2,1.0991,16.16,Health Care
LH,2020,Q3,1.247,18.34,Health Care
LH,2020,Q4,1.3496,19.85,Health Care
LH,2021,Q1,1.6926,24.89,Health Care
LH,2021,Q2,1.827,26.87,Health Care
LH,2021,Q3,1.843,27.1,Health Care
LH,2021,Q4,2.0362,29.94,Health Care
LRCX,2017,Q1,0.0,20.88,Technology
LRCX,2017,Q2,1.1573,24.17,Technology
LRCX,2017,Q3,1.3212,27.59,Technology
LRCX,2017,Q4,1.4221,29.7,Technology
LRCX,2018,Q1,1.6714,34.9,Technology
LRCX,2018,Q2,1.3177,27.52,Technology
LRCX,2018,Q3,1.1534,24.09,Technology
LRCX,2018,Q4,-0.9151,19.11,Technology
LRCX,2019,Q1,1.3373,27.93,Technology
LRCX,2019,Q2,1.3572,28.34,Technology
LRCX,2019,Q3,1.601,33.44,Technology
LRCX,2019,Q4,2.017,42.12,Technology
LRCX,2020,Q1,1.7763,37.1,Technology
LRCX,2020,Q2,2.1461,44.82,Technology
LRCX,2020,Q3,2.3415,48.9,Technology
LRCX,2020,Q4,3.279,68.48,Technology
LRCX,2021,Q1,3.8962,81.37,Technology
LRCX,2021,Q2,4.4196,92.3,Technology
LRCX,2021,Q3,4.1855,87.41,Technology
LRCX,2021,Q4,4.8714,101.73,Technology
LW,2017,Q1,0.0,5.77,Consumer Staples
LW,2017,Q2,1.1606,6.69,Consumer Staples
LW,2017,Q3,1.1376,6.56,Consumer Staples
LW,2017,Q4,1.3704,7.9,Consumer Staples
LW,2018,Q1,1.3797,7.96,Consumer Staples
LW,2018,Q2,1.6378,9.45,Consumer Staples
LW,2018,Q3,1.7302,9.98,Consumer Staples
LW,2018,Q4,2.0427,11.78,Consumer Staples
LW,2019,Q1,1.7682,10.2,Consumer Staples
LW,2019,Q2,1.5393,8.88,Consumer Staples
LW,2019,Q3,1.7487,10.09,Consumer Staples
LW,2019,Q4,2.1147,12.2,Consumer Staples
LW,2020,Q1,2.416,13.94,Consumer Staples
LW,2020,Q2,1.5707,9.06,Consumer Staples
LW,2020,Q3,1.5951,9.2,Consumer Staples
LW,2020,Q4,1.8423,10.63,Consumer Staples
LW,2021,Q1,2.0641,11.91,Consumer Staples
LW,2021,Q2,2.1187,12.22,Consumer Staples
LW,2021,Q3,1.6322,9.41,Consumer Staples
LW,2021,Q4,1.3489,7.78,Consumer Staples
LVS,2017,Q1,0.0,45.31,Consumer Discretionary
LVS,2017,Q2,1.1167,50.6,Consumer Discretionary
LVS,2017,Q3,1.12,50.75,Consumer Discretionary
LVS,2017,Q4,1.2047,54.59,Consumer Discretionary
LVS,2018,Q1,1.2289,55.69,Consumer Discretionary
LVS,2018,Q2,1.3296,60.25,Consumer Discretionary
LVS,2018,Q3,1.0364,46.96,Consumer Discretionary
LVS,2018,Q4,-0.896,40.6,Consumer Discretionary
LVS,2019,Q1,1.0821,49.03,Consumer Discretionary
LVS,2019,Q2,1.0558,47.84,Consumer Discretionary
LVS,2019,Q3,-0.9802,44.42,Consumer Discretionary
LVS,2019,Q4,1.1686,52.95,Consumer Discretionary
LVS,2020,Q1,-0.7161,32.45,Consumer Discretionary
LVS,2020,Q2,-0.7678,34.79,Consumer Discretionary
LVS,2020,Q3,-0.7867,35.65,Consumer Discretionary
LVS,2020,Q4,1.0049,45.53,Consumer Discretionary
LVS,2021,Q1,1.0244,46.42,Consumer Discretionary
LVS,2021,Q2,-0.8884,40.26,Consumer Discretionary
LVS,2021,Q3,-0.6171,27.96,Consumer Discretionary
LVS,2021,Q4,-0.6346,28.76,Consumer Discretionary
LDOS,2017,Q1,0.0,7.67,Industrials
LDOS,2017,Q2,1.0175,7.81,Industrials
LDOS,2017,Q3,1.1734,9.0,Industrials
LDOS,2017,Q4,1.2794,9.81,Industrials
LDOS,2018,Q1,1.2959,9.94,Industrials
LDOS,2018,Q2,1.1691,8.97,Industrials
LDOS,2018,Q3,1.3614,10.44,Industrials
LDOS,2018,Q4,1.011,7.76,Industrials
LDOS,2019,Q1,1.2115,9.29,Industrials
LDOS,2019,Q2,1.4989,11.5,Industrials
LDOS,2019,Q3,1.5849,12.16,Industrials
LDOS,2020,Q1,1.8415,14.13,Industrials
LDOS,2020,Q2,1.6279,12.49,Industrials
LDOS,2020,Q3,1.7334,13.3,Industrials
LDOS,2020,Q4,1.6732,12.84,Industrials
LDOS,2021,Q1,1.9459,14.93,Industrials
LDOS,2021,Q2,1.7854,13.7,Industrials
LDOS,2021,Q3,1.8851,14.46,Industrials
LDOS,2021,Q4,1.7909,13.74,Industrials
LEN,2017,Q1,0.0,11.36,Consumer Discretionary
LEN,2017,Q2,1.0518,11.95,Consumer Discretionary
LEN,2017,Q3,1.0631,12.08,Consumer Discretionary
LEN,2017,Q4,1.3126,14.91,Consumer Discretionary
LEN,2018,Q1,1.2632,14.35,Consumer Discretionary
LEN,2018,Q2,1.4811,16.83,Consumer Discretionary
LEN,2018,Q3,1.488,16.91,Consumer Discretionary
LEN,2018,Q4,1.225,13.92,Consumer Discretionary
LEN,2019,Q1,1.3569,15.42,Consumer Discretionary
LEN,2019,Q2,1.4,15.91,Consumer Discretionary
LEN,2019,Q3,1.4278,16.22,Consumer Discretionary
LEN,2019,Q4,1.648,18.72,Consumer Discretionary
LEN,2020,Q1,1.6527,18.78,Consumer Discretionary
LEN,2020,Q2,1.6322,18.55,Consumer Discretionary
LEN,2020,Q3,2.034,23.11,Consumer Discretionary
LEN,2020,Q4,2.0641,23.45,Consumer Discretionary
LEN,2021,Q1,2.2465,25.53,Consumer Discretionary
LEN,2021,Q2,2.6778,30.43,Consumer Discretionary
LEN,2021,Q3,2.9023,32.98,Consumer Discretionary
LEN,2021,Q4,2.7851,31.65,Consumer Discretionary
LLY,2017,Q1,0.0,92.81,Health Care
LLY,2017,Q2,-0.9764,90.61,Health Care
LLY,2017,Q3,1.0149,94.19,Health Care
LLY,2017,Q4,-0.9591,89.01,Health Care
LLY,2018,Q1,-0.8548,79.33,Health Care
LLY,2018,Q2,-0.9472,87.91,Health Care
LLY,2018,Q3,1.1831,109.8,Health Care
LLY,2018,Q4,1.3188,122.39,Health Care
LLY,2019,Q1,1.3621,126.42,Health Care
LLY,2019,Q2,1.1734,108.9,Health Care
LLY,2019,Q3,1.1575,107.42,Health Care
LLY,2019,Q4,1.356,125.85,Health Care
LLY,2020,Q1,1.4304,132.75,Health Care
LLY,2020,Q2,1.6921,157.03,Health Care
LLY,2020,Q3,1.5255,141.58,Health Care
LLY,2020,Q4,1.7403,161.51,Health Care
LLY,2021,Q1,1.9315,179.25,Health Care
LLY,2021,Q2,2.2439,208.24,Health Care
LLY,2021,Q3,2.3815,221.02,Health Care
LLY,2021,Q4,2.8384,263.42,Health Care
LNC,2017,Q1,0.0,14.72,Financials
LNC,2017,Q2,1.0204,15.02,Financials
LNC,2017,Q3,1.096,16.13,Financials
LNC,2017,Q4,1.1544,16.99,Financials
LNC,2018,Q1,1.0545,15.52,Financials
LNC,2018,Q2,-0.919,13.53,Financials
LNC,2018,Q3,-0.993,14.62,Financials
LNC,2018,Q4,-0.7176,10.56,Financials
LNC,2019,Q1,-0.8538,12.57,Financials
LNC,2019,Q2,-0.894,13.16,Financials
LNC,2019,Q3,-0.8128,11.96,Financials
LNC,2019,Q4,-0.7885,11.61,Financials
LNC,2020,Q1,-0.3455,5.09,Financials
LNC,2020,Q2,-0.483,7.11,Financials
LNC,2020,Q3,-0.4114,6.05,Financials
LNC,2020,Q4,-0.6574,9.68,Financials
LNC,2021,Q1,-0.8087,11.9,Financials
LNC,2021,Q2,-0.8073,11.88,Financials
LNC,2021,Q3,-0.8692,12.79,Financials
LNC,2021,Q4,-0.8217,12.1,Financials
LIN,2017,Q1,0.0,33.86,Materials
LIN,2017,Q2,1.1199,37.92,Materials
LIN,2017,Q3,1.1822,40.03,Materials
LIN,2017,Q4,1.3237,44.82,Materials
LIN,2018,Q1,1.2065,40.85,Materials
LIN,2018,Q2,1.3442,45.52,Materials
LIN,2018,Q3,1.4367,48.65,Materials
LIN,2018,Q4,2.1321,72.2,Materials
LIN,2019,Q1,2.845,96.33,Materials
LIN,2019,Q2,3.2527,110.14,Materials
LIN,2019,Q3,3.0879,104.56,Materials
LIN,2019,Q4,3.3749,114.28,Materials
LIN,2020,Q1,2.714,91.9,Materials
LIN,2020,Q2,3.2918,111.47,Materials
LIN,2020,Q3,3.6969,125.18,Materials
LIN,2020,Q4,4.0812,138.2,Materials
LIN,2021,Q1,4.3224,146.36,Materials
LIN,2021,Q2,4.4307,150.03,Materials
LIN,2021,Q3,4.4635,151.14,Materials
LIN,2021,Q4,5.2303,177.11,Materials
LYV,2017,Q1,0.0,6.19,Communication Services
LYV,2017,Q2,1.1529,7.13,Communication Services
LYV,2017,Q3,1.4449,8.94,Communication Services
LYV,2017,Q4,1.425,8.82,Communication Services
LYV,2018,Q1,1.2753,7.89,Communication Services
LYV,2018,Q2,1.6275,10.07,Communication Services
LYV,2018,Q3,1.8153,11.23,Communication Services
LYV,2018,Q4,1.6629,10.29,Communication Services
LYV,2019,Q1,2.1771,13.47,Communication Services
LYV,2019,Q2,2.2794,14.1,Communication Services
LYV,2019,Q3,2.2583,13.97,Communication Services
LYV,2019,Q4,2.4378,15.08,Communication Services
LYV,2020,Q1,1.5506,9.59,Communication Services
LYV,2020,Q2,1.5167,9.38,Communication Services
LYV,2020,Q3,1.8513,11.45,Communication Services
LYV,2020,Q4,2.5247,15.62,Communication Services
LYV,2021,Q1,2.9351,18.16,Communication Services
LYV,2021,Q2,3.0536,18.89,Communication Services
LYV,2021,Q3,3.1944,19.77,Communication Services
LYV,2021,Q4,4.1956,25.96,Communication Services
LKQ,2017,Q1,0.0,9.02,Consumer Discretionary
LKQ,2017,Q2,1.1271,10.16,Consumer Discretionary
LKQ,2017,Q3,1.2331,11.12,Consumer Discretionary
LKQ,2017,Q4,1.4175,12.78,Consumer Discretionary
LKQ,2018,Q1,1.2754,11.5,Consumer Discretionary
LKQ,2018,Q2,1.1059,9.97,Consumer Discretionary
